FileName,mean,rms,std,kurtosis,skewness,peak,crest_factor,clearance_factor,shape_factor,impulse_factor,variance,mean_square,abs_mean,range,mean_freq,var_freq,skew_freq,kurt_freq,peak_freq,centroid_freq,std_freq,median_freq,bandEnergy_1,bandEnergy_2,bandEnergy_3,bandEnergy_4,bandEnergy_5,bandEnergy_6,bandEnergy_7,bandEnergy_8,bandEnergy_9,bandEnergy_10,fr_energy,bpfo_energy,bpfi_energy,bsf_energy,ftf_energy,bpfo_over_fr,bpfi_over_fr,bsf_over_fr,ftf_over_fr,norm_E_approx,norm_E_d4,norm_E_d3,norm_E_d2,norm_E_d1,wavelet_entropy
X097,-6.938893903907228e-18,0.9999999999999999,0.9999999999999999,2.89283751446287,-0.09461085527306676,3.7941825653899626,3.7941825653861687,4.735024226005984,1.2479695281925165,4.735024226005984,0.9999999999999999,0.9999999999999999,0.8013016162719064,6.595427400660641,0.01004004115860331,0.0008752834850923345,11.56209843916397,207.64459118453644,0.6998821186870677,4462.0083311450135,0.029585190300086536,0.0022633541782877257,0.2940832971720625,0.6435291707880488,0.014530514171890498,0.04515906269962453,0.0010476443778211734,0.0006831419953483408,0.00017393882297144156,0.0002481916711248976,0.0005310913137798368,1.3946986828047536e-05,6.508366212936768e-05,0.00016932332252297266,0.012813787308757114,0.009837409830189808,4.038290106086343e-05,2.601625615141422,196.88178091894974,151.1502197069958,0.6204767792659514,0.2935306698496938,0.0722042845475606,0.531106360829346,0.09689249592855854,0.006266188844840726,1.6498681280665388
X097,-2.7755575615628914e-17,0.9999999999999999,0.9999999999999999,2.8097555987035365,-0.021262714722259258,3.158298003043701,3.158298003040543,3.9396290062275066,1.247389892413833,3.9396290062275066,0.9999999999999998,0.9999999999999998,0.801673964235549,5.940144149132211,0.009918428176919448,0.000877710718872344,11.568845007987424,200.37392908887614,0.668362698373444,4506.65668925773,0.029626182995322634,0.0022271588295361706,0.27821120693959217,0.6600138288337803,0.013565688219545968,0.045518574086651324,0.0010081560801589561,0.0006441813694325447,0.0001818648455856059,0.0002529231215333086,0.0005799271066958398,2.364939652379391e-05,0.00017179229454318537,0.0007124052989632464,0.014131429769560527,0.013079218800499904,0.00010479256962390656,4.146899026278277,82.25881031007563,76.13390830641728,0.6099957504063936,0.26974447398173934,0.06944915145940984,0.5538154389015828,0.10058731948927642,0.006403616167991463,1.629237497115047
X097,-1.474514954580286e-17,1.0,1.0,2.859125536773705,-0.059894116977045456,3.5589055658630286,3.5589055658594693,4.4524453546642455,1.2510715084356376,4.4524453546642455,1.0,1.0,0.7993148219394486,6.788168675381856,0.009981817629639733,0.0008764492134120234,12.283254977733849,228.34871402336367,0.6770034247504393,4445.728707825334,0.029604884958601398,0.0021969592932099755,0.24183641214482648,0.6948409383539209,0.014122900414859476,0.04668669166792667,0.0008711737469353963,0.0006527222612800617,0.00015854386999953376,0.0002562066207205784,0.0005670081854567731,7.402733574082733e-06,0.00013366957779656566,0.0004948985078057369,0.019953880780334495,0.01692507348045457,7.090697564846464e-05,3.7024019673267214,149.27765247154963,126.61873972709908,0.5304645740437615,0.23411217256737724,0.06921642665275632,0.5832827497317549,0.1065633797324425,0.006825271315668816,1.6040423343548493
X097,1.7780915628762273e-17,1.0,1.0,2.8695430180109116,-0.11704871850835989,3.6042428581945507,3.604242858190946,4.494479965800957,1.2469969817883877,4.494479965800957,1.0,1.0,0.8019265600503679,6.887105950133492,0.009977931213809575,0.0008765267846061484,12.31341338743921,227.59678789943686,0.6685557930848317,4458.955618959382,0.029606195037629342,0.0022149766769185156,0.23403732298473087,0.698457187813628,0.01622967709024788,0.04881186215123461,0.0008852474503903453,0.0006386464045153428,0.00017500931233346156,0.00023457458124894774,0.0005239229805874977,6.549230583085831e-06,9.343915795014279e-05,0.0002806583272971238,0.016285255965330918,0.011944796742095745,4.967844568391913e-05,3.0036478651367693,174.2872723020513,127.83502124954126,0.5316662390132681,0.2590828271235163,0.0703776088739508,0.5604717628781695,0.10361799231322662,0.006449808811136575,1.62826945504937
X097,1.8648277366750676e-17,1.0000000000000002,1.0000000000000002,2.848187847417621,-0.11248664651908888,3.0082023201333734,3.0082023201303643,3.756146175803733,1.2486348244147354,3.756146175803733,1.0000000000000004,1.0000000000000004,0.8008746676334895,5.99151542317657,0.010274682263225043,0.0008705168243699217,12.374774995839342,231.66369961694335,0.6762084071625056,4546.488210204485,0.029504522100347968,0.0023468223612640392,0.22267741270571131,0.7072393702297566,0.016095723573373064,0.05111084375674455,0.000996496706871328,0.0006602078414495022,0.00019184747690628216,0.00028887645035313145,0.0007211016686115854,1.811958972244827e-05,0.0012017787046038116,0.002530217552508594,0.013563765281893844,0.013347357023359997,0.0006469288925167389,2.1053938989064767,11.286408412741336,11.106335111637877,0.5383094991103298,0.2015639611985156,0.0719285407830896,0.6087635505591767,0.1107738864402092,0.006970061019008485,1.5763568182782497
X097,-2.168404344971009e-18,1.0,1.0,2.8569517199053363,-0.1220597764450497,3.482305330703435,3.4823053306999525,4.353138807885872,1.250073843182076,4.353138807885872,1.0,1.0,0.7999527431541481,6.352336898228481,0.010319420241853257,0.0008695954673542066,11.988088983214713,226.53971627780038,0.7009712688543596,4516.117115822923,0.02948890413959472,0.0021929332375382653,0.2205804204179682,0.7098896662960316,0.01634205274029296,0.05037239310199702,0.0008843528119623724,0.0006928614550268834,0.00017273853371790947,0.00028703452039397664,0.0007692195517677946,9.260570341128601e-06,9.854292722321466e-05,0.0002060848779423193,0.016688252860247405,0.014774227367865406,4.765520596634489e-05,2.091320846147647,169.3500825528146,149.92681650707962,0.4835984408946836,0.25005647241544726,0.06988092502705742,0.5685980800627558,0.10462680670685957,0.006837715787879725,1.6213494885988453
X097,4.336808689942018e-18,1.0,1.0,2.7599482775835127,-0.07401573108967198,3.490399020902039,3.4903990208985483,4.334415276610088,1.241810821815417,4.334415276610088,1.0,1.0,0.8052756365392655,6.417060637296487,0.010241518789826862,0.0008711971891215253,11.534195593678827,206.93182507226558,0.6853014784071761,4471.4743829768495,0.029516049686933468,0.002358780393917252,0.23330960236258902,0.6992602844687703,0.014338069407624556,0.05045626682685733,0.0009107770892841791,0.0006683604166622052,0.00017147085125380078,0.00026560955683888423,0.0006133987670506565,6.160252568735406e-06,5.2706960748717656e-05,0.0002575839407481623,0.020358194078976807,0.01649858697947277,3.7877541743603194e-05,4.8870953113043845,386.2524757599899,313.0248214866795,0.7186440122052521,0.21567823339967704,0.08850839350018824,0.5790718508871954,0.10941925439695313,0.007322267815985796,1.6445418616493925
X097,1.9949319973733282e-17,0.9999999999999999,0.9999999999999999,2.6609836677810543,-0.05250037969554594,3.073444311590968,3.073444311587895,3.7976811575417866,1.2356433930556292,3.7976811575417866,0.9999999999999999,0.9999999999999999,0.8092949839887533,5.943525444684408,0.010035581859862017,0.0008753729966552255,11.741404118507525,213.03228332444715,0.6971937792743481,4478.760382417064,0.02958670303793962,0.0022910233944890192,0.2586351587586918,0.6764774150385829,0.012920612737352323,0.049312867481375595,0.0009344978527168736,0.000659381272164916,0.00016382858751931212,0.0002631973624558197,0.0006261406350128837,6.9002736277896905e-06,0.00015929981928711486,0.00014989954824218635,0.016798382401471013,0.012871484411368721,6.229295605733186e-05,0.9409900708802068,105.45135880659326,80.80037045220833,0.3910422267652283,0.23840621463317516,0.08157488494622542,0.564984294958393,0.10802714299736174,0.007007462464844423,1.6504614472317933
X097,-5.421010862427522e-18,1.0,1.0,2.6826470805960687,-0.07325161024686573,3.2933968383573875,3.2933968383540937,4.068587045174193,1.2353771029923741,4.068587045174193,1.0,1.0,0.8094694304893051,6.384540681551355,0.010244236502131977,0.0008711415256782334,11.650947675970192,209.1587257895259,0.684029166057467,4502.882150828734,0.02951510673669051,0.0023754872479079627,0.2692896764631469,0.6631679404279371,0.014878649285747492,0.04980084136148583,0.0009916275125158133,0.0006970556207157687,0.0001716600808413906,0.0003220155433258414,0.0006712988814222916,9.234822361883516e-06,0.00019712191730498306,0.00023148676397886163,0.012296058906063768,0.010973318280222447,0.00011883387375115692,1.17433295669862,62.37793886227047,55.667672221576204,0.6028445511074223,0.24978742646349414,0.07324921739926657,0.5616270928466255,0.10817202309324106,0.007164240197372467,1.6416841349659985
X097,4.336808689942018e-18,1.0,1.0,2.7970180044969135,-0.07640562774690055,3.4838132406679367,3.4838132406644524,4.3216813595725,1.240503167369535,4.3216813595725,1.0,1.0,0.8061245035909435,6.76535165515597,0.010203208063180954,0.0008719804407860828,11.950228403843408,223.15820280713257,0.6974915660735174,4463.431643307616,0.029529314939329067,0.0022759011636700258,0.2560211225867951,0.6752123315600284,0.014698790553626153,0.051388212251465414,0.0008677222035792863,0.000677062740274564,0.00015765430015171259,0.00028869332628855284,0.000680825195045692,7.5852822449779415e-06,0.00021662380731915954,0.0002566871291731424,0.01843753266517751,0.0153599580002413,0.0001592959530009653,1.1849442235818346,85.11314104092372,70.9061399590809,0.7353575535964472,0.24682870411680952,0.08186081098022857,0.5541631298320032,0.1099169332651634,0.007230421805794879,1.6672744831378996
